"Ulster.Unionist","Alliance","The.Workers...NI.","Democratic.Unionist","Social.Democratic.and.Labour","Sinn.Fein","Ulster.Popular.Unionist","Independent.Ulster.Unionist","Constituency","CV","FPTP","Labour","Liberal","Conservative","Plaid.Cymru","Social.Democratic","Scottish.National","Green","Independent.Labour","Speaker"
0,0,0,0,0,0,0,0,"Saffron Walden","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Salford East","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Salisbury","Social.Democratic","Conservative",0,0,0,0,99.9999999999999,0,0,0,0
0,0,0,0,0,0,0,0,"Scarborough","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sedgefield","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Selby","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sevenoaks","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Attercliffe","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Brightside","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Central","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Hallam","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Heeley","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sheffield Hillsborough","Liberal","Labour",0,99.9999999999998,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sherwood","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Shipley","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Shoreham","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Shrewsbury and Atcham","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Shropshire North","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Skipton and Ripon","Conservative","Conservative",0,0,99.9999999999997,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Slough","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Solihull","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Somerton and Frome","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"South Hams","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"South Ribble","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"South Shields","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southampton Itchen","Social.Democratic","Conservative",0,0,0,0,99.9999999999998,0,0,0,0
0,0,0,0,0,0,0,0,"Southampton Test","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southend East","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southend West","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southport","Liberal","Liberal",0,99.9999999999999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Southwark and Bermondsey","Liberal","Liberal",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Spelthorne","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Albans","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Helens North","Labour","Labour",99.9999999999997,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Helens South","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"St. Ives","Social.Democratic","Conservative",0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,"Stafford","Social.Democratic","Conservative",0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,"Staffordshire Mid","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Staffordshire Moorlands","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Staffordshire South","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Staffordshire South East","Social.Democratic","Conservative",0,0,0,0,99.9999999999998,0,0,0,0
0,0,0,0,0,0,0,0,"Stalybridge and Hyde","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stamford and Spalding","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stevenage","Social.Democratic","Conservative",0,0,0,0,99.9999999999998,0,0,0,0
0,0,0,0,0,0,0,0,"Stirling","Scottish.National","Conservative",0,0,0,0,0,99.9999999999998,0,0,0
0,0,0,0,0,0,0,0,"Stockport","Social.Democratic","Conservative",0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,"Stockton North","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stockton South","Social.Democratic","Conservative",0,0,0,0,99.9999999999999,0,0,0,0
0,0,0,0,0,0,0,0,"Stoke-on-Trent Central","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stoke-on-Trent North","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stoke-on-Trent South","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stratford-on-Avon","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Strathkelvin and Bearsden","Liberal","Labour",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Streatham","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stretford","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Stroud","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Suffolk Central","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Suffolk Coastal","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Suffolk South","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sunderland North","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sunderland South","Labour","Labour",99.9999999999997,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Surbiton","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Surrey East","Conservative","Conservative",0,0,99.9999999999998,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Surrey North West","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Surrey South West","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sussex Mid","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sutton and Cheam","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Sutton Coldfield","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Swansea East","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Swansea West","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Swindon","Social.Democratic","Conservative",0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,"Tatton","Conservative","Conservative",0,0,99.9999999999998,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Taunton","Social.Democratic","Conservative",0,0,0,0,99.9999999999999,0,0,0,0
0,0,0,0,0,0,0,0,"Tayside North","Scottish.National","Conservative",0,0,0,0,0,100,0,0,0
0,0,0,0,0,0,0,0,"Teignbridge","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Thanet North","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Thanet South","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"The Wrekin","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Thurrock","Labour","Conservative",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tiverton","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tonbridge and Malling","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tooting","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Torbay","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Torfaen","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tottenham","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Truro","Liberal","Liberal",0,99.9999999999999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tunbridge Wells","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tweeddale, Ettrick and Lauderdale","Liberal","Liberal",0,99.9999999999999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Twickenham","Liberal","Conservative",0,99.9999999999999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tyne Bridge","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Tynemouth","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Upminster","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Uxbridge","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Vale of Glamorgan","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Vauxhall","Labour","Labour",99.9999999999997,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wakefield","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wallasey","Labour","Conservative",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wallsend","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Walsall North","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Walsall South","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Walthamstow","Social.Democratic","Conservative",0,0,0,0,99.9999999999998,0,0,0,0
0,0,0,0,0,0,0,0,"Wansbeck","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wansdyke","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wanstead and Woodford","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wantage","Social.Democratic","Conservative",0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,"Warley East","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warley West","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warrington North","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warrington South","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warwick and Leamington","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Warwickshire North","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Watford","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Waveney","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wealden","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wellingborough","Conservative","Conservative",0,0,99.9999999999997,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wells","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Welwyn Hatfield","Social.Democratic","Conservative",0,0,0,0,100,0,0,0,0
0,0,0,0,0,0,0,0,"Wentworth","Labour","Labour",99.9999999999999,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"West Bromwich East","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"West Bromwich West","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Westbury","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Western Isles","Scottish.National","Labour",0,0,0,0,0,100,0,0,0
0,0,0,0,0,0,0,0,"Westminster North","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Westmorland and Lonsdale","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Weston-super-Mare","Social.Democratic","Conservative",0,0,0,0,99.9999999999996,0,0,0,0
0,0,0,0,0,0,0,0,"Wigan","Labour","Labour",99.9999999999997,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wiltshire North","Liberal","Conservative",0,100,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wimbledon","Conservative","Conservative",0,0,99.9999999999998,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Winchester","Social.Democratic","Conservative",0,0,0,0,99.9999999999998,0,0,0,0
0,0,0,0,0,0,0,0,"Windsor and Maidenhead","Conservative","Conservative",0,0,99.9999999999998,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wirral South","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wirral West","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Witney","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Woking","Conservative","Conservative",0,0,99.9999999999998,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wokingham","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wolverhampton North East","Labour","Conservative",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wolverhampton South East","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wolverhampton South West","Conservative","Conservative",0,0,99.9999999999999,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Woodspring","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Woolwich","Social.Democratic","Social.Democratic",0,0,0,0,99.9999999999997,0,0,0,0
0,0,0,0,0,0,0,0,"Worcester","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Worcestershire Mid","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Worcestershire South","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Workington","Labour","Labour",99.9999999999998,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Worsley","Labour","Labour",100,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Worthing","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wrexham","Labour","Labour",99.9999999999997,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wycombe","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wyre","Conservative","Conservative",0,0,100,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Wyre Forest","Liberal","Conservative",0,99.9999999999999,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Yeovil","Liberal","Liberal",0,99.9999999999998,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,"Ynys Môn","Plaid.Cymru","Plaid.Cymru",0,0,0,99.9999999999999,0,0,0,0,0
0,0,0,0,0,0,0,0,"York","Labour","Conservative",100,0,0,0,0,0,0,0,0
